date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2014-05-28,63.39,64.14,62.62,63.51,47795088,47795088,0.03,0.047,63.4571,"May 28, 14",-0.0830205024545193
2014-05-29,63.84,64.3,63.51,63.83,42699670,42699670,0.32,0.504,63.8923,"May 29, 14",-0.07840023101357214
2014-05-30,63.95,64.17,62.56,63.3,45283577,45283577,-0.53,-0.83,63.3102,"May 30, 14",-0.08605255558764088
2014-06-02,63.23,63.59,62.05,63.08,35995537,35995537,-0.22,-0.348,62.8027,"Jun 2, 14",-0.08922899220329203
2014-06-03,62.62,63.42,62.32,62.87,32216707,32216707,-0.21,-0.333,62.9148,"Jun 3, 14",-0.09226104533641362
2014-06-04,62.45,63.59,62.07,63.34,36513991,36513991,0.47,0.748,63.1018,"Jun 4, 14",-0.0854750216575224
2014-06-05,63.66,64.36,62.82,63.186,47352368,47352368,-0.154,-0.243,63.55,"Jun 5, 14",-0.08769852728847827
2014-06-06,63.37,63.48,62.15,62.5,42442096,42442096,-0.686,-1.086,62.7392,"Jun 6, 14",-0.09760323419000873
2014-06-09,62.4,63.34,61.79,62.88,37617413,37617413,0.38,0.608,62.7062,"Jun 9, 14",-0.09211666185388395
2014-06-10,63.53,65.82,63.5,65.77,69338140,69338140,2.89,4.596,64.9761,"Jun 10, 14",-0.05038983540283004
2014-06-11,65.32,65.8,64.9,65.781,44241926,44241926,0.011,0.017,65.3194,"Jun 11, 14",-0.050231013572047345
2014-06-12,65.85,66.47,64.06,64.2901,55729828,55729828,-1.4909,-2.266,65.1469,"Jun 12, 14",-0.07175714698238535
2014-06-13,64.7,64.97,63.83,64.5,29418910,29418910,0.2099,0.326,64.4245,"Jun 13, 14",-0.06872653768408901
2014-06-16,64.16,64.88,63.75,64.19,31045811,31045811,-0.31,-0.481,64.2204,"Jun 16, 14",-0.0732024256425066
2014-06-17,64.1,64.88,63.93,64.4,27714816,27714816,0.21,0.327,64.9576,"Jun 17, 14",-0.07017037250938492
2014-06-18,64.49,65.75,64.05,65.6,35570154,35570154,1.2,1.863,64.8183,"Jun 18, 14",-0.05284435460583325
2014-06-19,65.46,65.5756,64.21,64.3415,34245182,34245182,-1.2585,-1.918,64.7354,"Jun 19, 14",-0.0710150158821832
2014-06-20,64.46,64.81,63.35,64.5,46466073,46466073,0.1585,0.246,64.0926,"Jun 20, 14",-0.06872653768408901
2014-06-23,64.32,65.66,64.22,65.37,34560121,34560121,0.87,1.349,65.0857,"Jun 23, 14",-0.056165174704013866
2014-06-24,65.36,67.17,65.27,65.72,57334867,57334867,0.35,0.535,66.3071,"Jun 24, 14",-0.051111752815477994
2014-06-25,65.58,67.48,65.57,67.44,44308249,44308249,1.72,2.617,66.8874,"Jun 25, 14",-0.026277793820387054
2014-06-26,68,68,66.9,67.13,47713944,47713944,-0.31,-0.46,67.4013,"Jun 26, 14",-0.03075368177880464
2014-06-27,67.31,67.7,66.84,67.6,46460627,46460627,0.47,0.7,68.9674,"Jun 27, 14",-0.023967658099913525
2014-06-30,67.46,67.92,67.13,67.29,27201749,27201749,-0.31,-0.459,67.6377,"Jun 30, 14",-0.02844354605833091
2014-07-01,67.58,68.44,67.39,68.06,33243166,33243166,0.77,1.144,68.2352,"Jul 1, 14",-0.017326017903551875
2014-07-02,68.04,68.3,65.79,66.45,41895220,41895220,-1.61,-2.366,67.0241,"Jul 2, 14",-0.04057175859081724
2014-07-03,66.855,67,65.76,66.29,25203215,25203215,-0.16,-0.241,66.2979,"Jul 3, 14",-0.04288189431129077
2014-07-07,66.3,66.57,65.12,65.29,28745099,28745099,-1,-1.509,65.6653,"Jul 7, 14",-0.057320242564250626
2014-07-08,65.06,65.56,62.21,62.76,68926036,68926036,-2.53,-3.875,63.274,"Jul 8, 14",-0.09384926364423919
2014-07-09,63.41,65.12,63.15,64.97,51431582,51431582,2.21,3.521,64.2229,"Jul 9, 14",-0.06194051400519789
2014-07-10,63.31,65.34,63.05,64.8725,44421915,44421915,-0.0975,-0.15,64.339,"Jul 10, 14",-0.06334825295986143
